,name,description,streetAddress,addressLocality,addressRegion,addressCountry,postalCode,url,latitude,longitude,rating,brand
4837,the Alloy King of Prussia - a DoubleTree by Hilton,"Welcome to the Alloy King of Prussia - a DoubleTree by Hilton, set in the welcoming Pennsylvania town of King of Prussia, where one of America's biggest shopping malls is located. Take a day out to shop or play golf at one of the many local public courses. Enjoy a freshly baked DoubleTree Chocolate Chip Walnut Cookie on arrival as our friendly staff welcomes you. All guest accommodations at this King of Prussia hotel feature modern decor and excellent amenities, including comfortable bedding and large TVs. Wheelchair accessible transportation is available. Hotel policy requires that all guests reserve complimentary transportation services a minimum 24 hours in advance.
Our hotel features many elements that set it apart from other King of Prussia hotels. We offer great amenities to make your stay successful, whether you're here for work or play. Swim laps in the hotel's three seasonal outdoor pools, relax on the patio, and stay active in the fully equipped fitness center with cardio machines and weights.
Keep up with work in the business center with fax, photocopying and printer access. Make use of our 24,000+ sq. ft. of meeting space to host meetings, receptions and other special events. To start you off in the morning or to unwind after a long day, savor delicious cuisine in the hotel's restaurants, Restaurant THREE01 and T.Burke's Gastro Pub.
",301 West DeKalb Pike,King of Prussia,Pennsylvania,USA,19406,https://doubletree3.hilton.com/en/hotels/pennsylvania/the-alloy-king-of-prussia-a-doubletree-by-hilton-PHLVFDT/index.html,,,4,Doubletree
4838,DoubleTree Resort by Hilton Hotel Lancaster,"Discover all that Lancaster City has to offer with the DoubleTree Resort by Hilton Hotel Lancaster. Situated in the heart of Pennsylvania Dutch country, our resort is located 45 minutes from Harrisburg International Airport (MDT) and within 90 minutes of Philadelphia and Baltimore. Our hotel is the ideal family friendly destination to enjoy local attractions including Hersheypark, Strasburg Railroad, Amish Experience, Dutch Wonderland, and Sight &amp; Sound Theatre. If shopping is your pleasure, Tanger Outlets and The Shops at Rockvale are just minutes away. We are also located within minutes of the Lancaster County Convention Center. Relish a warm welcome and a delicious DoubleTree Chocolate Chip Cookie at check-in.
Stay connected at your desk or over morning coffee with complimentary WiFi throughout this Lancaster resort. Spacious suites offer sofa beds in the parlor and two LCD TVs. Accessible rooms designed for easy movement feature roll-in showers.
Dine at the Cafe 24 Hundred, a participant in the ‘Buy Fresh, Buy Local’ program, and stop in at our lounge to sample local microbrews.
Host any function at our Lancaster, PA resort. Our spacious and flexible meeting rooms are easily set for corporate meetings or family banquets. Consider a wedding celebration in our elegant chapel and the open-air Palm Court atrium.
",2400 Willow Street Pike,Lancaster,Pennsylvania,USA,17602,https://doubletree3.hilton.com/en/hotels/pennsylvania/doubletree-resort-by-hilton-hotel-lancaster-LNSWVDT/index.html,,,4.5,Doubletree
4839,Canopy by Hilton Philadelphia Center City,"Hello and welcome to Canopy by Hilton Philadelphia Center City, placed in the blooming Midtown Village neighborhood. Once the notable Stephen Girard Building, our modern design is inspired by local history and creatively adapts the building’s 19th century style. We’re steps from Reading Terminal Market, the Fashion District, the Pennsylvania Convention Center, and City Hall. Grab a complimentary Canopy Bike and discover more of our beautiful city. We'll introduce you to the neighborhood with a local welcome gift at check-in.
At Canopy, we've got you covered. Every aspect of our hotel is carefully designed with the modern guest in mind. All our Just-Right Rooms feature signature Canopy beds, free WiFi, 55-inch TVs, work spaces, and a Nespresso Machine.  Choose a suite for more space, enhanced views, larger bathrooms, a wet bar, plus cozy extras like bathrobes and Canopy slipper socks. You can find Canopy water bottles and filtered water stations on every floor.
Start the day with an artisanal breakfast in Canopy Central or have a Canopy Break Fast Bag delivered to your door.  Enjoy a rotating variety of complimentary wine, cocktail, or beer sample tastings every evening, plus access to our 24-hour fitness center and Transfer Lounge, which allows you to get ready and store your luggage prior to check-in or after check-out.
",1180 Ludlow Street,Philadelphia,Pennsylvania,USA,19107,https://canopy3.hilton.com/en/hotels/pennsylvania/canopy-by-hilton-philadelphia-center-city-PHLOPPY/index.html,,,5,Canopy
4840,"The Logan Philadelphia, Curio Collection by Hilton","Welcome to The Logan Philadelphia, Curio Collection by Hilton, a stylish hotel that captures the true spirit of its surroundings. The lobby and guest rooms are vibrant with local artwork, and our downtown location is just a mile from many iconic Philadelphia landmarks. <br/><br/>Several museums and iconic sites are walkable from our Logan Square hotel, including The Franklin Institute, Philadelphia Museum of Art and the Liberty Bell. Live the film and climb the Rocky Steps, or see the birthplace of the Declaration of Independence and the Constitution at Independence Hall. The financial district and Pennsylvania Convention Center are just blocks away plus Rittenhouse Square home to some of city's best shopping and dining options. <br/><br/>Guest rooms offer a 42-inch HDTV and a laptop-sized safe. Enjoy views of the city or hotel courtyard with your morning coffee and our cozy Rocky-themed bathrobe. Suites feature marble bathrooms, and French doors seclude the bedroom from the living area. Reserve the Presidential Suite for the ultimate stay.<br/><br/>Meals are memorable at The Logan Philadelphia. Urban Farmer is Philadelphia's modern steakhouse with farmhouse charms. Our rooftop lounge, Assembly, serves expertly made cocktails along with enviable city views. Kick back and unwind at The Commons lobby lounge. Relax and rejuvenate with a couple’s treatment at The Underground Spa &amp; Wellness or a dip in the heated indoor pool. Decompress with the latest cardio equipment in the fitness center. Our courtyard with waterfall is perfect for wedding ceremonies, and the ballroom seats 550 guests for a conference.
",One Logan Square,Philadelphia,Pennsylvania,USA,19103,https://curiocollection3.hilton.com/en/hotels/pennsylvania/the-logan-philadelphia-curio-collection-by-hilton-PHLQQQQ/index.html,,,4.5,Curio
4841,"The Inn at Penn, a Hilton Hotel","<div class=""content_column content_column_ace"">
<div class=""ace_row ac"">
<div class=""ace_headline_component ace_component_spot_1 ace_darkblue"" dir=""ltr"">
<div class=""copy_area"">
<h2>Set on University of Penn campus near downtown</h2>
<p></p><p>Enjoy a refreshing and rewarding experience at The Inn at Penn, A Hilton Hotel in University City. This AAA Four Diamond hotel is located on the University of Pennsylvania campus. Stay at this hotel and be near famous attractions, museums, and the medical and business districts, and just 20 minutes from Philadelphia International Airport. An ideal base with a prime location to explore all Philadelphia has to offer.</p>
<a class=""directionsBox linkBox"" href=""/en/hotels/pennsylvania/the-inn-at-penn-a-hilton-hotel-PHLIDHH/maps-directions/index.html""><span>Directions</span></a>
</div>
</div>
<div class=""ace_headline_component ace_component_spot_2 ace_white"" dir=""ltr"">
<div class=""copy_area"">
<p></p><p><a href=""https://secure3.hilton.com/en/hi/reservation/book.htm?datesFlex=true&amp;stop_mobi=yes&amp;inputModule=HOTEL&amp;ctyhocn=PHLIDHH&amp;spec_plan=RPPSG1,PGBB01,HPPRP1,HPPRP2&amp;spec_plan_desc=Park_and_Stay&amp;cid=OH%2CHI%2CParkandStay%2CPHLIDHH%2CB1RR%2CHome%2CSingleLink%2Ci2"" target=""_blank"" title=""Bed and Breakfast""><img alt=""Park and Stay"" border=""0"" height=""278"" src=""/resources/media/hi/PHLIDHH/en_US/img/shared/basic_content_item/HH_Park_and_Stay_225x278.jpg"" style=""margin-left: -19px; margin-top:-12px; margin-bottom:-12px;"" width=""225""/></a></p>
</div>
</div>
</div>
<div class=""ace_row ac"">
<div class=""ace_headline_component ace_component_spot_3 ace_tan"" dir=""ltr"">
<div class=""copy_area"">
<h3>Good to know</h3>
<p></p><ul><li>20 minutes from Philadelphia International Airport</li><li>Walking distance to downtown, dining and shopping</li><li>Complimentary WiFi</li><li>Complimentary use of iPads in each guest room</li><li>Farm-to-table breakfast in The University Club</li><li>In-room dining and evening bites in The Living Room</li></ul>
</div>
</div>
<div class=""speedrfp_request_link_component"">
<h3 class=""speedrfp_request_link_component_title"">Meetings &amp; Events</h3>
<span class=""speedrfp_request_link_component_body"">Looking for the perfect space for your meeting, special event or wedding?</span>
<a class=""action_link"" href=""/en/hotels/pennsylvania/the-inn-at-penn-a-hilton-hotel-PHLIDHH/event/rfp.html?cid=OH%2CHI%2CPropertySpeedRFP%2CPHLIDHH%2CRFPWidget%2CHome%2CSingleLink%2Ci1"">Request Proposal</a>
</div>
</div>
<!-- 2x1 example -->
<div class=""ace_row ace_grid_row ace_grid_2x1 ac"">
<div class=""ls-col ace_image_component ace_image_top ace_lightblue"" dir=""ltr"">
<img alt=""The Inn at Penn, A Hilton Hotel, PA - King Room"" src=""/resources/media/hi/PHLIDHH/en_US/img/shared/basic_content_list/HH_kingroom001_337x161_FitToBoxSmallDimension_Center.jpg"" title=""King Room""/>
<div class=""copy_area"">
<h3>Renovated rooms and suites</h3>
<p></p><p>With each room equipped with complimentary WiFi and new iPads, guests can enjoy their “virtual office” right in the comfort of any room. We now feature PURE® Wellness accommodations, which are nearly 99.9% allergen-free, an experience that enhances your well-being so you can sleep better and be at your best.</p>
<a class=""action_link"" href=""/en/hotels/pennsylvania/the-inn-at-penn-a-hilton-hotel-PHLIDHH/accommodations/index.html"" id=""view_our_rooms"" name=""view_our_rooms"" title=""view_our_rooms"">View Our Rooms</a>
</div>
</div>
<div class=""ls-col ace_headline_component ace_gray"" dir=""ltr"">
<div class=""copy_area"">
<h3>Location, location, location</h3>
<p></p><p>Easily explore Philadelphia from the hotel; walking distance to downtown, shopping, dining and entertainment. A prime location for visitors and fans alike; situated on the University of Pennsylvania campus and just three blocks from Drexel University. Enjoy easy access to the Philadelphia International Airport, 20 minutes away.</p>
</div>
</div>
<div class=""ls-col ace_image_component ace_image_right ace_darkblue"" dir=""ltr"">
<img alt=""The Inn at Penn, A Hilton Hotel, PA - Philadelphia Museum of Art"" src=""/resources/media/hi/PHLIDHH/en_US/img/shared/basic_content_list/HH_musuemart_115x172_FitToBoxSmallDimension_LeftCenter.jpg"" title=""Philadelphia Museum of Art""/>
<div class=""copy_area"">
<h3>What's nearby</h3>
<p></p><p>• Amtrak 30th Street Station<br/>• Philadelphia Zoo<br/>• Philadelphia Center City<br/>• Philadelphia Art Museum<br/>• Children’s Hospital</p>
</div>
</div>
</div>
<!-- /2x1 example -->
<!-- 1x1 example -->
<div class=""ace_row ace_grid_row ace_grid_1x1 ac"">
</div>
<!-- /1x1 example -->
<div class=""ace_row ac"">
<div class=""ls-col ace_image_component ace_image_right ace_tan ac"" dir=""ltr"">
<img alt=""The Inn at Penn, A Hilton Hotel, PA - Breakfast Buffet"" src=""/resources/media/hi/PHLIDHH/en_US/img/shared/basic_content_list/HH_breakfastbuffet01_343x214_FitToBoxSmallDimension_Center.jpg"" title=""Breakfast Buffet""/>
<div class=""copy_area"">
<h3>Delicious eats</h3>
<p></p><p>Our in-house dining options include a farm-to-table breakfast experience in the University Club, in-room dining, and evening small bites and cocktails in our comfortable Living Room. Additionally, guests have the opportunity to explore multiple nearby restaurants that are within walking distance of the hotel.</p>
<a class=""action_link"" href=""/en/hotels/pennsylvania/the-inn-at-penn-a-hilton-hotel-PHLIDHH/dining/index.html"" id=""More Dining Options"" name=""More Dining Options"" title=""More Dining Options"">More Dining Options</a>
</div>
</div>
</div>
<div class=""ace_row ac"">
<div class=""ls-col ace_image_component ace_image_left ace_gray ac"" dir=""ltr"">
<img alt=""The Inn at Penn, A Hilton Hotel, PA - Fitness Center "" src=""/resources/media/hi/PHLIDHH/en_US/img/shared/basic_content_list/HH_fit_343x214_FitToBoxSmallDimension_Center.jpg"" title=""Fitness Center""/>
<div class=""copy_area"">
<h3>Amenities you need</h3>
<p></p><p>Take advantage of our long list of amenities for your personal health as well as your business needs. From meeting spaces to the business center and fitness center, The Inn at Penn, Hilton Hotel, cares for all your needs.</p>
<a class=""action_link"" href=""/en/hotels/pennsylvania/the-inn-at-penn-a-hilton-hotel-PHLIDHH/about/amenities.html"" id=""See More Amenities"" name=""See More Amenities"" title=""See More Amenities"">See More Amenities</a>
</div>
</div>
</div>
<div class=""ace_row ac"">
<div class=""ls-col ace_image_component ace_image_right ace_lightblue ac"" dir=""ltr"">
<img alt=""The Inn at Penn, A Hilton Hotel, PA - Woodlands Cabaret"" src=""/resources/media/hi/PHLIDHH/en_US/img/shared/basic_content_list/HH_woodlandscabaret01_343x214_FitToBoxSmallDimension_Center.jpg"" title=""Woodlands Cabaret""/>
<div class=""copy_area"">
<h3>Exquisite events</h3>
<p></p><p>The Hilton Inn at Penn Philadelphia hotel is a diverse meeting and wedding venue with 17,000 sq. ft. of versatile event space. This includes a divisible Grand Ballroom and two primary meeting rooms that open into a junior ballroom. Additionally, our boardroom has an attached private lounge and a pre-function space.</p>
<a class=""action_link"" href=""/en/hotels/pennsylvania/the-inn-at-penn-a-hilton-hotel-PHLIDHH/event/index.html"" id=""plan_an_event"" name=""plan_an_event"" title=""plan_an_event"">Plan An Event</a>
</div>
</div>
</div>
</div>",3600 Sansom Street,Philadelphia,Pennsylvania,USA,19104,https://www3.hilton.com/en/hotels/pennsylvania/the-inn-at-penn-a-hilton-hotel-PHLIDHH/index.html,,,4.5,Hilton
4842,Embassy Suites by Hilton Greenville Golf Resort & Conference Center,"Enjoy the newly renovated all-suite surroundings that Embassy Suites by Hilton Greenville Golf Resort &amp; Conference Center has to offer. Located in the foothills of the Blue Ridge Mountains in Greenville, SC, we're minutes from downtown Greenville, Greenville-Spartanburg International Airport and Clemson University. If you're looking for hotels in Greenville, SC, this South Carolina resort offers a par-72 championship golf course. The Preserve at Verdae surrounds the hotel and is perfect for a friendly game with friends or colleagues.
Relax on a luxurious bed in one of 268 suites at this full-service hotel in Greenville, SC, or allow guests to stay on the sofa bed. Prepare a delicious meal or snack using the microwave and refrigerator. Workout in the fitness center, have a relaxing swim in the indoor / outdoor hotel swimming pools, or play a few sets on one of four lighted tennis courts at one of the best resort destinations of all hotels in Greenville, SC.
Enjoy a complimentary priority airport shuttle with curbside pick-up to and from Greenville-Spartanburg International Airport. In addition, our hotel offers limited local shuttle service within a 5 mile radius for $5 per person, each way. Relax with a few drinks in the bar/lounge, then spread out in one of our Greenville suites. Start the day with a free made-to-order breakfast and return home to the comfort of an Evening Reception, with complimentary snacks and beverages*.
* Service of alcohol subject to state and local laws. Must be of legal drinking age.
",670 Verdae Boulevard,Greenville,South Carolina,USA,29607,https://embassysuites3.hilton.com/en/hotels/south-carolina/embassy-suites-by-hilton-greenville-golf-resort-and-conference-center-GSPESES/index.html,,,4.5,Embassy Suites
4843,DoubleTree Resort by Hilton Myrtle Beach Oceanfront,"Enjoy a coastal getaway at the DoubleTree Resort by Hilton Hotel Myrtle Beach Oceanfront. Set across 27 acres on the south end of Ocean Boulevard, this resort has beautiful private beaches, and plenty of activities, with Myrtle Beach State Park just to the side. Kick off your vacation with a warm DoubleTree chocolate chip cookie at check-in. We are thrilled to announce the opening of Springmaid Pier in June 2020. <br/><br/>Our guest rooms feature exterior corridors with ocean views and private balconies. Enjoy complimentary WiFi, a 40-inch HDTV, mini-refrigerator, microwave and coffee maker. One-bedroom suites are perfect for families, with a king bed or two queen beds plus a living area with sofa sleeper. Accessible rooms are also available. Pet friendly rooms with tile floors are also available for your convenience.<br/><br/>Conveniently located by the Myrtle Beach International Airport &amp; the Market Common District are within a quarter mile. Enjoy watching the planes take off over the ocean into the horizon. We offer outdoor pools, heated indoor pools, and two lazy rivers, and a brand new fishing pier opening June 2020.<br/><br/>Our Myrtle Beach hotel has 35,000 sq. ft. of meeting space, including three ballrooms accommodating 500 guests each. Let our friendly event planners oversee your beachfront party or conference.
",3200 South Ocean Boulevard,Myrtle Beach,South Carolina,USA,29577,https://doubletree3.hilton.com/en/hotels/south-carolina/doubletree-resort-by-hilton-myrtle-beach-oceanfront-MYRDTDT/index.html,,,4,Doubletree
4844,Kingston Plantation Condos,"Kingston Plantation Condos, offering Myrtle Beach vacation rentals managed by Hilton, are located on the north end of Myrtle Beach, South Carolina on the Grand Strand. Named by USA Today as one of the 'Top 10 Luxury Hotels in Myrtle Beach,' Kingston Plantation Condos are nestled on 145 lush acres along a mile-long stretch of Myrtle Beach, minutes from area attractions, dining, and recreation.
Reserve a spacious oceanfront condo, lodge, or villa with all the amenities you need. Options range from guest rooms in oceanfront towers to four-bedroom villas, many with full kitchens and washer/dryers. All condos and villas provide private balconies with panoramic ocean, lake, or plantation views.
Resort destination activities and dining are steps away. Lounge on the beach or next to one of nine pools. Enjoy family fun at Splash! Water Park with water slides, a lazy river, and children’s pools.
Maintain your usual fitness routine or enroll in a class at The Landing. Play at one of over 100 Myrtle Beach golf courses nearby. Learn from a tennis pro, then test your skills on our courts. Unwind in a whirlpool or take a walk on the beach.
Our Myrtle Beach resort destination provides access to 70,000 sq. ft. of event space for your special celebration, meeting, or conference. Dining options include restaurants at Embassy Suites Myrtle Beach-Oceanfront Resort and Hilton Myrtle Beach Oceanfront Resort, both nearby. Take our complimentary shuttle or stroll the beautiful plantation grounds.
",9800 Queensway Boulevard,Myrtle Beach,South Carolina,USA,29572,https://embassysuites3.hilton.com/en/hotels/south-carolina/kingston-plantation-condos-MYRKPES/index.html,,,4,Hilton
4845,Embassy Suites by Hilton Myrtle Beach Oceanfront Resort,"Nestled on the north end of Myrtle Beach, South Carolina, on the Grand Strand, Embassy Suites Myrtle Beach-Oceanfront Resort is part of a complex of Myrtle Beach hotels offering an array of amenities including nine swimming pools, Splash! Waterpark, the full-service Spa33 and 78Fitness. Enjoy easy access to the Boardwalk, Broadway at the Beach, the House of Blues, Barefoot Landing and Tanger Outlet Mall. Tee off at one of over 100 Myrtle Beach golf courses nearby.
Start each day with our free, cooked-to-order breakfast. After a relaxing day on the beach, enjoy a cold beverage at our oceanfront bar or join friends at the complimentary Evening Reception*.
All 255 of our two-room suites boast private balconies and picturesque views of the resort, North Myrtle Beach and the Atlantic Ocean. Each suite features a separate living room with a sofa bed and a private bedroom. Stay connected with WiFi or catch a movie on one of the two flat-screen TVs. Feel at home with a refrigerator and microwave. If you need to catch up on work, the large table provides a well-lit work space.
Take advantage of our 70,000 sq. ft. Conference Center to plan a meeting, complemented by our catering and business services. Create the beach wedding you have always dreamed of, right here at our Myrtle Beach oceanfront resort.
* Service of alcohol subject to state and local laws. Must be of legal drinking age.
",9800 Queensway Boulevard,Myrtle Beach,South Carolina,USA,29572,https://embassysuites3.hilton.com/en/hotels/south-carolina/embassy-suites-by-hilton-myrtle-beach-oceanfront-resort-MYRESES/index.html,,,4,Embassy Suites
4846,Ocean 22 by Hilton Grand Vacations,"<div class=""content_column content_column_ace"">
<div class=""ace_row ac"">
<div class=""ace_headline_component ace_component_spot_1 ace_darkblue"" dir=""ltr"">
<div class=""copy_area"">
<h2>Oceanfront resort hotel in Myrtle Beach, SC</h2>
<p></p><p>Ocean 22 by Hilton Grand Vacations puts you within minutes of attractions, including Broadway at the Beach, numerous golf courses and country music hot spots such as The Bowery and The Carolina Opry. This luxurious, all-suite hotel in Myrtle Beach is only two blocks from Myrtle Beach Convention Center and just eight blocks from the lively Myrtle Beach Boardwalk.</p>
<a class=""directionsBox linkBox"" href=""/en/hotels/south-carolina/ocean-22-by-hilton-grand-vacations-MYRTTGV/maps-directions/index.html""><span>Directions</span></a>
<a class=""emailBox linkBox"" href=""mailto:rentalreservations@hgv.com""><span>Email us</span></a>
</div>
</div>
<div class=""ace_headline_component ace_component_spot_2 ace_lightblue"" dir=""ltr"">
<div class=""copy_area"">
<h3>Fast Facts</h3>
<p></p><ul><li>Stunning oceanfront setting</li><li>Complimentary mini golf</li><li>Multi-lingual staff</li><li>Business center</li><li>On-site deli and bar</li><li>Garage and Valet Parking</li><li>Children's Activity Center</li></ul>
</div>
</div>
</div>
<div class=""ace_row ac"">
<div class=""ace_headline_component ace_component_spot_3 ace_tan"" dir=""ltr"">
<div class=""copy_area"">
<h3>Highlights</h3>
<p></p><ul><li>All-suite oceanfront hotel along the Grand Strand of Myrtle Beach</li><li>Suites with full kitchens, living areas, washer/dryer and balcony</li><li>Complimentary fitness center, covered and outdoor pools, and whirlpool</li><li>Complimentary admission to seasonal Wild Water &amp; Wheels parks included with stay</li><li><a href="" //www3.hilton.com/en/hotels/south-carolina/ocean-22-by-hilton-grand-vacations-MYRTTGV/golf/index.html"">Special golf savings</a> - some restrictions apply</li><li>Unlimited DVD rentals with DVDNow</li></ul>
</div>
</div>
<div class=""speedrfp_request_link_component"">
<h3 class=""speedrfp_request_link_component_title"">Meetings &amp; Events</h3>
<span class=""speedrfp_request_link_component_body"">Looking for the perfect space for your meeting, special event or wedding?</span>
<a class=""action_link"" href=""/en/hotels/south-carolina/ocean-22-by-hilton-grand-vacations-MYRTTGV/event/rfp.html?cid=OH%2CHI%2CPropertySpeedRFP%2CMYRTTGV%2CRFPWidget%2CHome%2CSingleLink%2Ci1"">Request Proposal</a>
</div>
</div>
<!-- 2x1 example -->
<div class=""ace_row ace_grid_row ace_grid_2x1 ac"">
<div class=""ls-col ace_image_component ace_image_top ace_lightblue"" dir=""ltr"">
<img alt=""Ocean 22 by Hilton Grand Vacations Club, SC - One Bedroom Oceanfront Suite Living and Kitchen Areas"" src=""/resources/media/hi/MYRTTGV/en_US/img/shared/basic_content_list/HH_1bedocfrntlivkitch01_337x161_FitToBoxSmallDimension_Center.jpg"" title=""One Bedroom Oceanfront Suite Living and Kitchen Areas""/>
<div class=""copy_area"">
<h3>All-Suite Resort</h3>
<p></p><p>Each of our suites offers a king-sized bed and sleeper sofa along with a fully equipped kitchen and separate living and dining areas. With a spacious master bedroom, washer and dryer and flat-screen TVs, you'll feel right at home.</p>
<a class=""action_link"" href=""/en/hotels/south-carolina/ocean-22-by-hilton-grand-vacations-MYRTTGV/accommodations/index.html"" name=""Rooms &amp; Suites"" title=""Rooms &amp; Suites"">Rooms &amp; Suites</a>
</div>
</div>
<div class=""ls-col ace_headline_component ace_gray"" dir=""ltr"">
<div class=""copy_area"">
<h3>Location Information</h3>
<p></p><p>In a convenient location along the Grand Strand in Myrtle Beach, our hotel puts you close to all the attractions. Spend the day at Wild Water &amp; Wheels Water Park, stroll the boardwalk or perfect your golf swing, all just minutes from our hotel.</p>
</div>
</div>
<div class=""ls-col ace_image_component ace_image_right ace_darkblue"" dir=""ltr"">
<img alt=""Ocean 22 by Hilton Grand Vacations Club, SC - Sky Wheel"" src=""/resources/media/hi/MYRTTGV/en_US/img/shared/basic_content_list/HH_skywheel_115x172_FitToBoxSmallDimension_RightCenter.jpg"" title=""Sky Wheel""/>
<div class=""copy_area"">
<h3>Local Attractions</h3>
<p></p><ul><li>Myrtle Beach and Boardwalk</li><li>Myrtle Beach golf</li><li>Broadway at the Beach</li><li>Family Kingdom Amusement Park</li></ul>
</div>
</div>
</div>
<!-- /2x1 example -->
<!-- 1x1 example -->
<div class=""ace_row ace_grid_row ace_grid_1x1 ac"">
</div>
<!-- /1x1 example -->
<div class=""ace_row ac"">
<div class=""ls-col ace_image_component ace_image_right ace_tan ac"" dir=""ltr"">
<img alt=""Ocean 22 by Hilton Grand Vacations Club, SC - Sky Bar"" src=""/resources/media/hi/MYRTTGV/en_US/img/shared/basic_content_list/HH_skybar01_343x214_FitToBoxSmallDimension_Center.jpg"" title=""Sky Bar""/>
<div class=""copy_area"">
<h3>Dining</h3>
<p></p><p>Pick up coffee, fresh pastries, light snacks and crisp salads from our ‘grab-and-go’ deli. Sip cocktails as you soak up the sunshine from the pool bar, or relax with a glass of wine in the inviting lobby lounge.</p>
<a class=""action_link"" href=""/en/hotels/south-carolina/ocean-22-by-hilton-grand-vacations-MYRTTGV/dining/index.html"" name=""Dining"" title=""Dining"">Dining</a>
</div>
</div>
</div>
<div class=""ace_row ac"">
<div class=""ls-col ace_image_component ace_image_left ace_gray ac"" dir=""ltr"">
<img alt=""Ocean 22 by Hilton Grand Vacations Club, SC - Covered Pool"" src=""/resources/media/hi/MYRTTGV/en_US/img/shared/basic_content_list/HH_pool01day_343x214_FitToBoxSmallDimension_Center.jpg"" title=""Pool""/>
<div class=""copy_area"">
<h3>Amenities</h3>
<p></p><p>Cool down with a refreshing dip in the outdoor pool, or relax in the covered pool and whirlpool. Work out in the on-site fitness center, while the kids play in the Activity Center. Get one of the many DVDs from the Lobby for a night in with the family. Stay connected to work in the business center.</p>
<a class=""action_link"" href=""/en/hotels/south-carolina/ocean-22-by-hilton-grand-vacations-MYRTTGV/about/amenities.html"" name=""Amenities "" title=""Amenities"">Amenities</a>
</div>
</div>
</div>
<div class=""ace_row ac"">
<div class=""ls-col ace_image_component ace_image_right ace_lightblue ac"" dir=""ltr"">
<img alt=""Ocean 22 by Hilton Grand Vacations Club, SC - Golfing son and father walking golf course"" src=""/resources/media/hi/MYRTTGV/en_US/img/shared/basic_content_list/HH_golfng_343x214_FitToBoxSmallDimension_Center.jpg"" title=""Golf""/>
<div class=""copy_area"">
<h3>Golf</h3>
<p></p><p>Enjoy championship golf when staying at Ocean 22. At select courses, Ocean 22 guests receive complimentary greens fees when tee time is booked within 48 hours of play. Guests also enjoy discounts at select courses when tee time is booked outside of 48 hours before play.</p>
<a class=""action_link"" href=""/en/hotels/south-carolina/ocean-22-by-hilton-grand-vacations-MYRTTGV/golf/index.html"" name=""Golf"" title=""Golf"">Golf</a>
</div>
</div>
</div>
</div>",2200 North Ocean Boulevard,Myrtle Beach,South Carolina,USA,29577,https://www3.hilton.com/en/hotels/south-carolina/ocean-22-by-hilton-grand-vacations-MYRTTGV/index.html,,,4.5,Hilton Grand Vacations
